,District,District Latitude,District Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
2779,Lichtenberg,52.49352705958414,13.516188654782539,REWE,52.498280872186726,13.521579037563242,Supermarket
2780,Lichtenberg,52.49352705958414,13.516188654782539,Rossmann,52.49772134167871,13.521528991078947,Drugstore
2781,Lichtenberg,52.49352705958414,13.516188654782539,ALDI NORD,52.49574796629651,13.519807067780551,Supermarket
2782,Lichtenberg,52.49352705958414,13.516188654782539,FIT T9,52.49714700314546,13.520381419840596,Gym / Fitness Center
2783,Lichtenberg,52.49352705958414,13.516188654782539,TierparkCenter,52.497309125556725,13.521240949630736,Shopping Mall
2784,Lichtenberg,52.49352705958414,13.516188654782539,Markt am Tierpark-Center,52.497795,13.521409,Market
2785,Lichtenberg,52.49352705958414,13.516188654782539,Gaststätte Zum Bären,52.498615754966465,13.521412564935632,Gastropub
2786,Lichtenberg,52.50251423722188,13.515886014948304,Schloss Friedrichsfelde,52.50467953265919,13.523569107055664,Palace
2787,Lichtenberg,52.50251423722188,13.515886014948304,REWE,52.504821,13.515084,Supermarket
2788,Lichtenberg,52.50251423722188,13.515886014948304,Kakadu Terrassencafé,52.5046129,13.523748499999998,Café
2789,Lichtenberg,52.50251423722188,13.515886014948304,Rossmann,52.5047165637255,13.5155213140671,Drugstore
2790,Lichtenberg,52.50251423722188,13.515886014948304,Krokodilhaus,52.50505198558496,13.522189248901752,Zoo Exhibit
2791,Lichtenberg,52.50251423722188,13.515886014948304,ABACUS Tierpark Hotel,52.502148,13.518726999999998,Hotel
2792,Lichtenberg,52.50251423722188,13.515886014948304,Netto Deutschland - schwarz-gelber Discounter mit dem Scottie,52.50403299999999,13.519572,Supermarket
2793,Lichtenberg,52.50251423722188,13.515886014948304,U Friedrichsfelde,52.5058256391348,13.513097763061525,Metro Station
2794,Lichtenberg,52.50251423722188,13.515886014948304,H Criegernweg,52.50123183584726,13.522350775228796,Tram Station
2795,Lichtenberg,52.50251423722188,13.515886014948304,Tierpark Shop,52.498472,13.523544,Gift Shop
2796,Lichtenberg,52.50251423722188,13.515886014948304,Patagona Restaurant,52.5046129,13.523748499999998,Cafeteria
2797,Lichtenberg,52.53789962511667,13.47045720845383,Volkspark Prenzlauer Berg,52.535842329181,13.463616371154785,Park
2798,Lichtenberg,52.53789962511667,13.47045720845383,McFIT,52.536125253400705,13.475098930805414,Gym / Fitness Center
2799,Lichtenberg,52.53789962511667,13.47045720845383,Große Sporthalle,52.538998774650686,13.47244112786866,Soccer Field
2800,Lichtenberg,52.53789962511667,13.47045720845383,Sportforum Hohenschönhausen,52.5404494262438,13.476061820983887,Athletics & Sports
2801,Lichtenberg,52.53789962511667,13.47045720845383,H Sportforum,52.538557712012704,13.471302216358357,Tram Station
2802,Lichtenberg,52.53789962511667,13.47045720845383,SV Berliner Brauereien,52.53664398648007,13.4669231066742,Tennis Court
2803,Lichtenberg,52.53789962511667,13.47045720845383,Mac's Bistro,52.5363551609525,13.473933540886712,Fast Food Restaurant
2804,Lichtenberg,52.53789962511667,13.47045720845383,Stadion im Sportforum,52.53942271713273,13.475490195384,Soccer Stadium
2805,Lichtenberg,52.53789962511667,13.47045720845383,Renault Retail Group,52.53556,13.47455,Auto Dealership
2806,Lichtenberg,52.53789962511667,13.47045720845383,H Judith-Auer-Straße,52.53418069728326,13.46798223271657,Tram Station
2807,Lichtenberg,52.53789962511667,13.47045720845383,BFC Dynamo,52.54012343439554,13.478660434149944,Soccer Field
2808,Lichtenberg,52.53789962511667,13.47045720845383,Sportforum Hohenschönhausen - Kleiner Platz,52.53938533846017,13.47933768339359,Soccer Field
2809,Lichtenberg,52.53789962511667,13.47045720845383,Rodelbahn | Volkspark Prenzlauer Berg,52.533923650428584,13.463401794433596,Ski Area
2810,Lichtenberg,52.53789962511667,13.47045720845383,Hohes Plateau,52.533777,13.463411,Mountain
2811,Lichtenberg,52.53789962511667,13.47045720845383,H Altenhofer Str.,52.535194204133155,13.479748096484814,Tram Station
2812,Lichtenberg,52.53789962511667,13.47045720845383,H Sandinostraße,52.53849179534253,13.48073959350586,Tram Station
2813,Lichtenberg,52.53789962511667,13.47045720845383,Holiday Inn,52.533468000000006,13.4777654,Hotel
2814,Lichtenberg,52.53789962511667,13.47045720845383,City Hotel Berlin City East,52.53364767229011,13.477249406423555,Hotel
2815,Lichtenberg,52.56542406182867,13.51376305265507,EDEKA Kitschun,52.56851195,13.51670491,Supermarket
2816,Lichtenberg,52.56542406182867,13.51376305265507,Lidl,52.568788524617865,13.519377644991431,Supermarket
2817,Lichtenberg,52.56542406182867,13.51376305265507,Netto Marken-Discount,52.56819587,13.5110529,Supermarket
2818,Lichtenberg,52.56542406182867,13.51376305265507,Wartenberger Club,52.56888893449441,13.516779203895464,Gym / Fitness Center
2819,Lichtenberg,52.56542406182867,13.51376305265507,Eiscafé Florenz,52.564423516227244,13.505723957022116,Café
2820,Lichtenberg,52.56542406182867,13.51376305265507,Ryf,52.564312451491745,13.505351543426515,Cosmetics Shop
2821,Lichtenberg,52.56542406182867,13.51376305265507,Galeria Karstadt Kaufhof,52.56378896979764,13.505319356918335,Department Store
2822,Lichtenberg,52.56542406182867,13.51376305265507,Thalia Berlin - Linden-Center,52.5634,13.5051,Bookstore
2823,Lichtenberg,52.56542406182867,13.51376305265507,REWE,52.565063783732434,13.523321601188627,Supermarket
2824,Lichtenberg,52.56542406182867,13.51376305265507,H Vincent-van-Gogh-Straße,52.56537152037619,13.524196678745351,Bus Stop
2825,Lichtenberg,52.502698054837744,13.53061320220753,Tierpark Berlin,52.501672085552215,13.53142261505127,Zoo
2826,Lichtenberg,52.502698054837744,13.53061320220753,Giraffenhaus,52.50354178838849,13.533767179776858,Zoo Exhibit
2827,Lichtenberg,52.502698054837744,13.53061320220753,Dickhäuterhaus,52.501985574986456,13.53314995765686,Zoo Exhibit
2828,Lichtenberg,52.502698054837744,13.53061320220753,Schildkrötenhaus,52.504815925427714,13.522132813343593,Zoo Exhibit
2829,Lichtenberg,52.574958487576815,13.557713351964226,Pferdehof Falkenberg,52.572712759063656,13.5502442882883,Farm
2830,Lichtenberg,52.574958487576815,13.557713351964226,Bahnhof Ahrensfelde,52.5713423273676,13.565282821655273,Train Station
2831,Lichtenberg,52.574958487576815,13.557713351964226,Jahnsportstätte | SV Grün-Weiß Ahrensfelde,52.5771632788677,13.567097758277345,Soccer Field
2832,Lichtenberg,52.57477786874366,13.542961786654828,Tierheim Berlin,52.5740824305409,13.546499751713394,Animal Shelter
2833,Lichtenberg,52.57477786874366,13.542961786654828,Café Lehmsofa,52.570004969876,13.536965075664515,Coffee Shop
2834,Lichtenberg,52.57477786874366,13.542961786654828,Naturschutzgebiet Falkenberg,52.57232042116278,13.535306453704832,Nature Preserve
2835,Lichtenberg,52.57477786874366,13.542961786654828,Autoservice Weichert,52.568488,13.541768,Auto Workshop
2836,Lichtenberg,52.57459541280181,13.52821037896201,H Falkenberg,52.569902859653645,13.52653831243515,Tram Station
2837,Lichtenberg,52.57459541280181,13.52821037896201,Zum Weissen Haus,52.572388914564506,13.520892180976873,German Restaurant
2838,Lichtenberg,52.57459541280181,13.52821037896201,H Welsestraße,52.56919288960506,13.526208400726318,Tram Station
2839,Lichtenberg,52.57459541280181,13.52821037896201,ALDI NORD,52.575155780101575,13.518848628221548,Supermarket
2840,Lichtenberg,52.57459541280181,13.52821037896201,Aashirvad,52.57518,13.518382999999998,Indian Restaurant
2841,Lichtenberg,52.574411119796345,13.513459130478505,Naturschutzstation Malchow e.V.,52.576223440201645,13.505726548855113,Farm
2842,Lichtenberg,52.574411119796345,13.513459130478505,REWE,52.57492415607666,13.509623627547285,Supermarket
2843,Lichtenberg,52.574411119796345,13.513459130478505,PENNY,52.57489152863732,13.50862892299665,Discount Store
2844,Lichtenberg,52.574411119796345,13.513459130478505,S Wartenberg,52.576167048135346,13.505679604243953,Light Rail Station
2845,Lichtenberg,52.57422498977276,13.498708042796938,Beach Zone Wartenberg,52.57376048994133,13.500498709379427,Volleyball Court
2846,Lichtenberg,52.56560829532576,13.528511287923115,REWE,52.5649601,13.523553,Supermarket
2847,Lichtenberg,52.56560829532576,13.528511287923115,Bistro Can,52.56658818613989,13.519493218406728,Burger Joint
2848,Lichtenberg,52.56560829532576,13.528511287923115,H Falkenberger Chaussee / Prendener Straße,52.56850099748539,13.519726902106244,Tram Station
2849,Lichtenberg,52.53808918404263,13.485195927809086,Wellblechpalast,52.54095651940925,13.480924462792457,Hockey Rink
2850,Lichtenberg,52.53808918404263,13.485195927809086,Eisschnelllaufhalle,52.53984636816958,13.482927092394865,Skating Rink
2851,Lichtenberg,52.53808918404263,13.485195927809086,Coffeestation,52.53992052802024,13.484615234284446,Breakfast Spot
2852,Lichtenberg,52.53808918404263,13.485195927809086,Sporthalle Gutenberg Oberschule,52.536379,13.482449,Gym
2853,Lichtenberg,52.53808918404263,13.485195927809086,Dänisches Bettenlager,52.53616862674965,13.475192785263062,Furniture / Home Store
2854,Marzahn-Hellersdorf,52.48508547052865,13.560655170960903,Ristorante Rossini,52.48785799882616,13.56083968317768,Italian Restaurant
2855,Marzahn-Hellersdorf,52.48508547052865,13.560655170960903,Spielplatz an der Wuhle,52.48592030147536,13.565918179827369,Playground
2856,Marzahn-Hellersdorf,52.48508547052865,13.560655170960903,Wuhlewanderweg,52.48601159394729,13.565935561486821,Trail
2857,Marzahn-Hellersdorf,52.48508547052865,13.560655170960903,H Elsenallee,52.48849892745136,13.560611860472,Bus Stop
2858,Marzahn-Hellersdorf,52.53002216514224,13.559186204898126,REWE,52.52492,13.558122,Supermarket
2859,Marzahn-Hellersdorf,52.53002216514224,13.559186204898126,dm-drogerie markt,52.524631075268076,13.557580358005907,Drugstore
2860,Marzahn-Hellersdorf,52.53002216514224,13.559186204898126,Boschpoler Platz,52.52761882992965,13.555433750152588,Park
2861,Marzahn-Hellersdorf,52.53002216514224,13.559186204898126,REWE,52.5283264,13.5687854,Supermarket
2862,Marzahn-Hellersdorf,52.53002216514224,13.559186204898126,Sportanlage Cecilienstraße,52.529096309945324,13.553744353514473,Football Stadium
2863,Marzahn-Hellersdorf,52.53002216514224,13.559186204898126,H Elisabethstr. / Oberfeldstr.,52.53407362540529,13.559315303553278,Bus Stop
2864,Marzahn-Hellersdorf,52.53002216514224,13.559186204898126,H Cecilienstraße/Blumberger Damm,52.529141187208154,13.565805559597298,Bus Stop
2865,Marzahn-Hellersdorf,52.53002216514224,13.559186204898126,Haltestelle Eitelstraße | 192,52.52491940610725,13.5570997281323,Bus Stop
2866,Marzahn-Hellersdorf,52.53002216514224,13.559186204898126,H Allee der Kosmonauten / Poelchaustraße,52.53392147521803,13.552577823456053,Tram Station
2867,Marzahn-Hellersdorf,52.53002216514224,13.559186204898126,Döner Doydoy,52.534273868740556,13.552702199220645,Doner Restaurant
2868,Marzahn-Hellersdorf,52.502880040124815,13.54534054778085,Biesdorfer See,52.50340931136868,13.548738956451414,Lake
2869,Marzahn-Hellersdorf,52.502880040124815,13.54534054778085,U Biesdorf-Süd,52.4995947933558,13.546511115639913,Metro Station
2870,Marzahn-Hellersdorf,52.502880040124815,13.54534054778085,VfB Fortuna Biesdorf,52.505734212934435,13.551721572875975,Sports Club
2871,Marzahn-Hellersdorf,52.502880040124815,13.54534054778085,Café am Grabensprung,52.50102615356445,13.554610252380373,Café
2872,Marzahn-Hellersdorf,52.529659676083355,13.529713333918213,McFIT Fitnessstudio,52.53242162990831,13.537355531857429,Gym / Fitness Center
2873,Marzahn-Hellersdorf,52.529659676083355,13.529713333918213,REWE,52.52731253166518,13.538772813491844,Supermarket
2874,Marzahn-Hellersdorf,52.529659676083355,13.529713333918213,Aral,52.531997711529776,13.536364005246046,Gas Station
2875,Marzahn-Hellersdorf,52.529659676083355,13.529713333918213,Lidl,52.52375455884491,13.533080220222473,Supermarket
2876,Marzahn-Hellersdorf,52.529659676083355,13.529713333918213,Lidl,52.53077800055679,13.537329197436064,Supermarket
2877,Marzahn-Hellersdorf,52.529659676083355,13.529713333918213,Rossmann,52.52718800907643,13.539021227445671,Drugstore
2878,Marzahn-Hellersdorf,52.529659676083355,13.529713333918213,Bim & Boom Kinderspielland,52.52420100248749,13.528305211313484,Indoor Play Area
2879,Marzahn-Hellersdorf,52.529659676083355,13.529713333918213,ASB Autohaus Berlin - Volkswagen Zentrum Marzahn,52.53109723086517,13.53211987098754,Auto Dealership
2880,Marzahn-Hellersdorf,52.529659676083355,13.529713333918213,Kaufland,52.53295226671636,13.538185971769428,Big Box Store
2881,Marzahn-Hellersdorf,52.529659676083355,13.529713333918213,EUROMASTER,52.52592174378586,13.531838839228387,Automotive Shop
2882,Marzahn-Hellersdorf,52.529659676083355,13.529713333918213,H Beilsteiner Straße,52.52549743941187,13.52967381477356,Tram Station
2883,Marzahn-Hellersdorf,52.529659676083355,13.529713333918213,Hostel7,52.52535730512098,13.530248478732185,Bed & Breakfast
2884,Marzahn-Hellersdorf,52.529659676083355,13.529713333918213,MYJUMP Berlin Ost,52.52529508604057,13.529019355773926,Gym
2885,Marzahn-Hellersdorf,52.529659676083355,13.529713333918213,Roth Bau - GmbH,52.525079014232254,13.533017494325195,Real Estate Office
2886,Marzahn-Hellersdorf,52.529659676083355,13.529713333918213,ALDI NORD,52.52517759010686,13.534770011901855,Supermarket
2887,Marzahn-Hellersdorf,52.529659676083355,13.529713333918213,S Springpfuhl,52.52654379925983,13.537094247699669,Light Rail Station
2888,Marzahn-Hellersdorf,52.529659676083355,13.529713333918213,H S Springpfuhl,52.52574965623469,13.536759667154147,Tram Station
2889,Marzahn-Hellersdorf,52.529659676083355,13.529713333918213,Kaiser's,52.52729003089625,13.539200187932053,Supermarket
2890,Marzahn-Hellersdorf,52.529659676083355,13.529713333918213,AapHotel.com - Günstige Hotel in Berlin,52.52533999748028,13.530074632931134,Hotel
2891,Marzahn-Hellersdorf,52.529659676083355,13.529713333918213,ibis budget Berlin Ost,52.52601057698707,13.530120644180315,Hotel
2892,Marzahn-Hellersdorf,52.51186732089009,13.545043752357216,Möbel Kraft,52.5169321,13.5402564,Furniture / Home Store
2893,Marzahn-Hellersdorf,52.51186732089009,13.545043752357216,MediaMarkt,52.516236833418645,13.54131388882839,Electronics Store
2894,Marzahn-Hellersdorf,52.51186732089009,13.545043752357216,Sconto SB Der Möbelmarkt GmbH - Berlin-Marzahn,52.5161379,13.5422167,Hardware Store
2895,Marzahn-Hellersdorf,52.51186732089009,13.545043752357216,Märkische Spitze,52.51647328284493,13.545959733700792,Shopping Mall
2896,Marzahn-Hellersdorf,52.51186732089009,13.545043752357216,Sconto Möbel-Sofort,52.516551217217035,13.54192748780654,Furniture / Home Store
2897,Marzahn-Hellersdorf,52.51186732089009,13.545043752357216,PENNY,52.514202737053566,13.554336712235568,Supermarket
2898,Marzahn-Hellersdorf,52.51186732089009,13.545043752357216,Steinecke Brotmeisterei,52.513886227037936,13.554675853894894,Bakery
2899,Marzahn-Hellersdorf,52.48526367596224,13.575376828302481,Lidl,52.4897301,13.5744569,Supermarket
2900,Marzahn-Hellersdorf,52.48526367596224,13.575376828302481,H Chemnitzer Str. / Jägerstr.,52.48599633459051,13.574142433706095,Bus Stop
2901,Marzahn-Hellersdorf,52.48526367596224,13.575376828302481,ALDI NORD,52.49026942714447,13.576267962368588,Supermarket
2902,Marzahn-Hellersdorf,52.52984183768651,13.544449690877244,"Schwimmhalle am Helene-Weigel-Platz ""Helmut Behrendt""",52.52817611880311,13.541307901546675,Pool
2903,Marzahn-Hellersdorf,52.52984183768651,13.544449690877244,Lidl,52.53183624322365,13.548824835597316,Supermarket
2904,Marzahn-Hellersdorf,52.52984183768651,13.544449690877244,Helene-Weigel-Platz,52.52734039539771,13.539764322692056,Plaza
2905,Marzahn-Hellersdorf,52.52984183768651,13.544449690877244,H Helene-Weigel-Platz,52.52591519826176,13.543020486831665,Tram Station
2906,Marzahn-Hellersdorf,52.52984183768651,13.544449690877244,Restaurant Tim,52.53614305072314,13.542801631461478,German Restaurant
2907,Marzahn-Hellersdorf,52.52984183768651,13.544449690877244,POCO Einrichtungsmarkt,52.53284680419442,13.536014556884766,Furniture / Home Store
2908,Marzahn-Hellersdorf,52.50323851353381,13.574795707534498,Hotel B1,52.50319778313933,13.581995304665258,Hotel
2909,Marzahn-Hellersdorf,52.50323851353381,13.574795707534498,PENNY,52.50485010872628,13.58011197039434,Supermarket
2910,Marzahn-Hellersdorf,52.50323851353381,13.574795707534498,Biesdorfer Höhe,52.506585779641036,13.57228047708184,Scenic Lookout
2911,Marzahn-Hellersdorf,52.50323851353381,13.574795707534498,Bushaltestelle Alt-Kaulsdorf/Chemnitzer Straße,52.503799,13.58111,Bus Stop
2912,Marzahn-Hellersdorf,52.50323851353381,13.574795707534498,Fressnapf,52.50456139999999,13.580976,Pet Store
2913,Marzahn-Hellersdorf,52.50323851353381,13.574795707534498,Gaia Garten- und Landschaftsbau GmbH,52.504278,13.581127,Construction & Landscaping
2914,Marzahn-Hellersdorf,52.50323851353381,13.574795707534498,Schilkin,52.50525531716456,13.58117229766767,Liquor Store
2915,Marzahn-Hellersdorf,52.50323851353381,13.574795707534498,Asia Restaurant Family,52.5051124441537,13.581683238208564,Asian Restaurant
2916,Marzahn-Hellersdorf,52.50323851353381,13.574795707534498,ABEX EFG BÄR & OLLENROTH,52.505405137512,13.584073415869,Electronics Store
2917,Marzahn-Hellersdorf,52.50341500156744,13.589523518546931,Butzer See,52.50145083713626,13.591482523325784,Lake
2918,Marzahn-Hellersdorf,52.50341500156744,13.589523518546931,Rossmann,52.50414739722373,13.590366553465323,Drugstore
2919,Marzahn-Hellersdorf,52.50341500156744,13.589523518546931,REWE,52.50460626907315,13.590326833240285,Supermarket
2920,Marzahn-Hellersdorf,52.50341500156744,13.589523518546931,Lidl,52.50427455383461,13.589249113574624,Supermarket
2921,Marzahn-Hellersdorf,52.50341500156744,13.589523518546931,ALDI NORD,52.50539462823964,13.590205907821655,Supermarket
2922,Marzahn-Hellersdorf,52.50341500156744,13.589523518546931,Bushaltestelle/Myslowitzer Straße Klinikum,52.50671537283769,13.591588226681676,Bus Stop
2923,Marzahn-Hellersdorf,52.53037731743394,13.588659697776398,Natur-Bobbahn Berlin,52.53479163453482,13.581494092941284,Theme Park Ride / Attraction
2924,Marzahn-Hellersdorf,52.53037731743394,13.588659697776398,dm-drogerie markt,52.5298272811253,13.594931361131106,Drugstore
2925,Marzahn-Hellersdorf,52.53037731743394,13.588659697776398,Lidl,52.5279945,13.5883892,Supermarket
2926,Marzahn-Hellersdorf,52.53037731743394,13.588659697776398,REWE,52.529414,13.594044,Supermarket
2927,Marzahn-Hellersdorf,52.53037731743394,13.588659697776398,U Kienberg (Gärten der Welt),52.52908090646439,13.590787084553762,Metro Station
2928,Marzahn-Hellersdorf,52.53037731743394,13.588659697776398,Bowlingcenter Hellersdorf,52.52760761846621,13.587902166406375,Bowling Alley
2929,Marzahn-Hellersdorf,52.53037731743394,13.588659697776398,ALDI NORD,52.52910700581725,13.59560251235962,Supermarket
2930,Marzahn-Hellersdorf,52.53037731743394,13.588659697776398,H Spremberger Straße,52.534811994278925,13.59151618956659,Bus Stop
2931,Marzahn-Hellersdorf,52.53037731743394,13.588659697776398,U Cottbusser Platz,52.53386524180443,13.595860686726342,Metro Station
2932,Marzahn-Hellersdorf,52.53037731743394,13.588659697776398,H U Cottbusser Platz,52.534275805487354,13.595577937853813,Bus Stop
2933,Marzahn-Hellersdorf,52.53037731743394,13.588659697776398,Bergstation Wolkenhain,52.53394322920658,13.580410480499268,Cable Car
2934,Marzahn-Hellersdorf,52.53037731743394,13.588659697776398,Kienbergpark,52.534649,13.581362,Park
2935,Marzahn-Hellersdorf,52.53037731743394,13.588659697776398,Seilbahn Berlin,52.533962807975854,13.580378293991089,Cable Car
2936,Marzahn-Hellersdorf,52.53055214218237,13.603396673458985,ELIXIA Vitalclub Hellersdorf,52.53518775517027,13.607566839658348,Gym / Fitness Center
2937,Marzahn-Hellersdorf,52.53055214218237,13.603396673458985,Lidl,52.5334361,13.6107546,Supermarket
2938,Marzahn-Hellersdorf,52.53055214218237,13.603396673458985,Video World,52.535882049012926,13.601457058999653,Video Store
2939,Marzahn-Hellersdorf,52.53055214218237,13.603396673458985,Alice-Salomon-Platz,52.53659582393495,13.60526530970446,Plaza
2940,Marzahn-Hellersdorf,52.48544005011542,13.59009863899041,allee,52.489729,13.584982,Park
2941,Marzahn-Hellersdorf,52.48544005011542,13.59009863899041,Strand am Habermannsee,52.491291,13.590951,Beach
2942,Marzahn-Hellersdorf,52.48544005011542,13.59009863899041,China Haus,52.48913080738721,13.598348599146373,Chinese Restaurant
2943,Marzahn-Hellersdorf,52.5035896570957,13.604251481537668,McFIT,52.50524932437173,13.612178564071655,Gym / Fitness Center
2944,Marzahn-Hellersdorf,52.5035896570957,13.604251481537668,Burger King,52.50547961205799,13.60692879287711,Fast Food Restaurant
2945,Marzahn-Hellersdorf,52.5035896570957,13.604251481537668,Garni-Hotel An der Weide,52.50519909116868,13.606158118997396,Hotel
2946,Marzahn-Hellersdorf,52.5035896570957,13.604251481537668,Hotel-Restaurant Wendland,52.50539462823964,13.601986169815063,Hotel
2947,Marzahn-Hellersdorf,52.5035896570957,13.604251481537668,Gasthaus und Pension Domino,52.507036,13.598425,Gastropub
2948,Marzahn-Hellersdorf,52.5035896570957,13.604251481537668,POLO Motorrad Store Berlin Mahlsdorf,52.50541985604315,13.611980454616516,Motorcycle Shop
2949,Marzahn-Hellersdorf,52.5035896570957,13.604251481537668,H Alt-Mahlsdorf,52.50504197981824,13.613369464874266,Tram Station
2950,Marzahn-Hellersdorf,52.5035896570957,13.604251481537668,Gründerzeitmuseum,52.5025472379655,13.613948822021484,History Museum
2951,Marzahn-Hellersdorf,52.5035896570957,13.604251481537668,A.T.U Berlin - Alt-Mahlsdorf,52.504301,13.614309,Automotive Shop
2952,Marzahn-Hellersdorf,52.5035896570957,13.604251481537668,Trattoria La Stalla,52.506012,13.613601,Italian Restaurant
2953,Marzahn-Hellersdorf,52.50376248007558,13.6189795949225,EDEKA Center Brehm,52.50573222,13.61451775,Supermarket
2954,Marzahn-Hellersdorf,52.50376248007558,13.6189795949225,L'osteria,52.503573002317935,13.621985463512473,Italian Restaurant
2955,Marzahn-Hellersdorf,52.50376248007558,13.6189795949225,dm-drogerie markt,52.50647681688105,13.614782698006707,Cosmetics Shop
2956,Marzahn-Hellersdorf,52.50376248007558,13.6189795949225,Porta Möbel,52.50155461504146,13.622855030410786,Furniture / Home Store
2957,Marzahn-Hellersdorf,52.50376248007558,13.6189795949225,McDonald's,52.50420252837828,13.623309002282785,Fast Food Restaurant
2958,Marzahn-Hellersdorf,52.50376248007558,13.6189795949225,kfzteile24,52.50498409955987,13.617194105641673,Automotive Shop
2959,Marzahn-Hellersdorf,52.50376248007558,13.6189795949225,Dänisches Bettenlager,52.50515291584893,13.620116211155198,Furniture / Home Store
2960,Marzahn-Hellersdorf,52.50376248007558,13.6189795949225,ROLLER,52.50521659241638,13.611538327842547,Furniture / Home Store
2961,Marzahn-Hellersdorf,52.50376248007558,13.6189795949225,H Rahnsdorfer Straße | Bus 398,52.49816121063724,13.614454433562722,Bus Stop
2962,Marzahn-Hellersdorf,52.47609808694071,13.560948498952362,EDEKA,52.47508939999999,13.5686546,Supermarket
2963,Marzahn-Hellersdorf,52.47609808694071,13.560948498952362,Wuhlesee,52.47883321506222,13.562997566814735,Lake
2964,Marzahn-Hellersdorf,52.47609808694071,13.560948498952362,Hallo Pizza,52.47528697249186,13.568893464170346,Pizza Place
2965,Marzahn-Hellersdorf,52.47662703864021,13.605104936068738,H Hultschiner Damm / Seestraße,52.476559548151855,13.600366115570068,Tram Station
2966,Marzahn-Hellersdorf,52.47662703864021,13.605104936068738,Cafe Seestraße,52.47625241226506,13.600119352340698,Café
2967,Marzahn-Hellersdorf,52.47662703864021,13.605104936068738,Netto Marken-Discount,52.47909788,13.59987944,Supermarket
2968,Marzahn-Hellersdorf,52.47662703864021,13.605104936068738,H Mahlsdorf-Süd,52.47406319012333,13.598982095718384,Tram Station
2969,Marzahn-Hellersdorf,52.47662703864021,13.605104936068738,EDEKA Brehm,52.48208291,13.60068082,Supermarket
2970,Marzahn-Hellersdorf,52.47662703864021,13.605104936068738,Achillion Palast,52.48246091,13.60182593,Greek Restaurant
2971,Marzahn-Hellersdorf,52.530200658406045,13.573922874393627,Kienberg,52.534801061272546,13.581079312134221,Mountain
2972,Marzahn-Hellersdorf,52.530200658406045,13.573922874393627,Wolkenhain,52.53483665462396,13.580952286720276,Scenic Lookout
2973,Marzahn-Hellersdorf,52.530200658406045,13.573922874393627,Lidl,52.52913479999999,13.5710573,Supermarket
2974,Marzahn-Hellersdorf,52.530200658406045,13.573922874393627,Netto Filiale,52.52800156,13.5701462,Supermarket
2975,Marzahn-Hellersdorf,52.530200658406045,13.573922874393627,Wuhleteich,52.52991608233366,13.582955359888727,Lake
2976,Marzahn-Hellersdorf,52.48561459294479,13.604820601442805,Lidl,52.490085618774,13.6060027899168,Discount Store
2977,Marzahn-Hellersdorf,52.48561459294479,13.604820601442805,Leumann's Konditorei,52.485653000000006,13.604038,Bakery
2978,Marzahn-Hellersdorf,52.48561459294479,13.604820601442805,IBAB Ingenieurbüro Alexander Behrendt,52.48813320000001,13.6095683,Electronics Store
2979,Marzahn-Hellersdorf,52.512402455030774,13.589235730411199,Der Eisladen,52.513020215387755,13.594773374547165,Ice Cream Shop
2980,Marzahn-Hellersdorf,52.512402455030774,13.589235730411199,S Kaulsdorf,52.51221259350378,13.589408911824872,Light Rail Station
2981,Marzahn-Hellersdorf,52.512402455030774,13.589235730411199,Hotel Azur,52.51038199999999,13.591582999999998,Hotel
2982,Marzahn-Hellersdorf,52.512402455030774,13.589235730411199,Kaulsdorfer Park,52.509692662615436,13.587922808364967,Park
2983,Marzahn-Hellersdorf,52.512402455030774,13.589235730411199,1a Park Hotel Berlin Schloss Kaulsdorf,52.51068401506321,13.58457326889038,Hotel
2984,Marzahn-Hellersdorf,52.512402455030774,13.589235730411199,Nah und Gut Vollack,52.50921326,13.58745659,Supermarket
2985,Marzahn-Hellersdorf,52.512402455030774,13.589235730411199,Netto Marken-Discount,52.51587707,13.58353082,Supermarket
2986,Marzahn-Hellersdorf,52.51204753196067,13.559774256981212,Schloss Biesdorf,52.509887382703425,13.557697534561155,Palace
2987,Marzahn-Hellersdorf,52.51204753196067,13.559774256981212,Müller,52.50600556416536,13.558594026940813,Drugstore
2988,Marzahn-Hellersdorf,52.51204753196067,13.559774256981212,Kaufland,52.50709729738018,13.557968723139052,Big Box Store
2989,Marzahn-Hellersdorf,52.51204753196067,13.559774256981212,Schlosspark Biesdorf,52.511101914788895,13.55931758880615,Park
2990,Marzahn-Hellersdorf,52.51204753196067,13.559774256981212,S Biesdorf,52.51316285245152,13.555467425622805,Light Rail Station
2991,Marzahn-Hellersdorf,52.51204753196067,13.559774256981212,Theater am Park,52.510951732532405,13.564735651016235,Indie Theater
2992,Marzahn-Hellersdorf,52.51204753196067,13.559774256981212,Look Catering UG,52.5087073,13.552873599999998,Miscellaneous Shop
2993,Marzahn-Hellersdorf,52.51204753196067,13.559774256981212,Dänisches Bettenlager,52.50657010254466,13.559081554412842,Furniture / Home Store
2994,Marzahn-Hellersdorf,52.51204753196067,13.559774256981212,Biesdorf Center,52.50637800000001,13.558963,Shopping Mall
2995,Marzahn-Hellersdorf,52.503060193038294,13.560068050084471,Rossini II,52.5050486198376,13.561988924299431,Italian Restaurant
2996,Marzahn-Hellersdorf,52.503060193038294,13.560068050084471,NETTO,52.502834597645005,13.562230467796324,Supermarket
